subset_indices,subset_bitmask,num_features,accuracy,error_hE,penalty_hP,fitness_h
"(0, 1, 3, 6, 7, 9, 11, 12)",1101001101011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 6, 7, 9, 10)",1101001101100,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 6, 7, 9, 10, 12)",1101001101101,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 6, 7, 9, 10, 11)",1101001101110,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 6, 7, 9, 10, 11, 12)",1101001101111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 6, 7, 8)",1101001110000,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(0, 1, 3, 6, 7, 8, 12)",1101001110001,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 6, 7, 8, 11)",1101001110010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 6, 7, 8, 11, 12)",1101001110011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 6, 7, 8, 10)",1101001110100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 6, 7, 8, 10, 12)",1101001110101,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 6, 7, 8, 10, 11)",1101001110110,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 6, 7, 8, 10, 11, 12)",1101001110111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 6, 7, 8, 9)",1101001111000,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 6, 7, 8, 9, 12)",1101001111001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 6, 7, 8, 9, 11)",1101001111010,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 6, 7, 8, 9, 11, 12)",1101001111011,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(0, 1, 3, 6, 7, 8, 9, 10)",1101001111100,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 6, 7, 8, 9, 10, 12)",1101001111101,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(0, 1, 3, 6, 7, 8, 9, 10, 11)",1101001111110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 6, 7, 8, 9, 10, 11, 12)",1101001111111,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(0, 1, 3, 5)",1101010000000,4,0.6296296296296297,0.37037037037037035,0.04,0.41037037037037033
"(0, 1, 3, 5, 12)",1101010000001,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(0, 1, 3, 5, 11)",1101010000010,5,0.7777777777777778,0.2222222222222222,0.05,0.2722222222222222
"(0, 1, 3, 5, 11, 12)",1101010000011,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(0, 1, 3, 5, 10)",1101010000100,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(0, 1, 3, 5, 10, 12)",1101010000101,6,0.691358024691358,0.308641975308642,0.06,0.368641975308642
"(0, 1, 3, 5, 10, 11)",1101010000110,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 5, 10, 11, 12)",1101010000111,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(0, 1, 3, 5, 9)",1101010001000,5,0.6296296296296297,0.37037037037037035,0.05,0.42037037037037034
"(0, 1, 3, 5, 9, 12)",1101010001001,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(0, 1, 3, 5, 9, 11)",1101010001010,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 5, 9, 11, 12)",1101010001011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(0, 1, 3, 5, 9, 10)",1101010001100,6,0.654320987654321,0.345679012345679,0.06,0.405679012345679
"(0, 1, 3, 5, 9, 10, 12)",1101010001101,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 5, 9, 10, 11)",1101010001110,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(0, 1, 3, 5, 9, 10, 11, 12)",1101010001111,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(0, 1, 3, 5, 8)",1101010010000,5,0.654320987654321,0.345679012345679,0.05,0.395679012345679
"(0, 1, 3, 5, 8, 12)",1101010010001,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(0, 1, 3, 5, 8, 11)",1101010010010,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(0, 1, 3, 5, 8, 11, 12)",1101010010011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(0, 1, 3, 5, 8, 10)",1101010010100,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(0, 1, 3, 5, 8, 10, 12)",1101010010101,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 8, 10, 11)",1101010010110,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 5, 8, 10, 11, 12)",1101010010111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 5, 8, 9)",1101010011000,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(0, 1, 3, 5, 8, 9, 12)",1101010011001,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 5, 8, 9, 11)",1101010011010,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(0, 1, 3, 5, 8, 9, 11, 12)",1101010011011,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(0, 1, 3, 5, 8, 9, 10)",1101010011100,7,0.7037037037037037,0.2962962962962963,0.07,0.3662962962962963
"(0, 1, 3, 5, 8, 9, 10, 12)",1101010011101,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 5, 8, 9, 10, 11)",1101010011110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 8, 9, 10, 11, 12)",1101010011111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 5, 7)",1101010100000,5,0.6666666666666666,0.33333333333333337,0.05,0.38333333333333336
"(0, 1, 3, 5, 7, 12)",1101010100001,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(0, 1, 3, 5, 7, 11)",1101010100010,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 5, 7, 11, 12)",1101010100011,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 5, 7, 10)",1101010100100,6,0.654320987654321,0.345679012345679,0.06,0.405679012345679
"(0, 1, 3, 5, 7, 10, 12)",1101010100101,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(0, 1, 3, 5, 7, 10, 11)",1101010100110,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 5, 7, 10, 11, 12)",1101010100111,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 5, 7, 9)",1101010101000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 5, 7, 9, 12)",1101010101001,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(0, 1, 3, 5, 7, 9, 11)",1101010101010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 5, 7, 9, 11, 12)",1101010101011,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(0, 1, 3, 5, 7, 9, 10)",1101010101100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 5, 7, 9, 10, 12)",1101010101101,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 5, 7, 9, 10, 11)",1101010101110,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 5, 7, 9, 10, 11, 12)",1101010101111,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 5, 7, 8)",1101010110000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 5, 7, 8, 12)",1101010110001,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 5, 7, 8, 11)",1101010110010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 5, 7, 8, 11, 12)",1101010110011,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 7, 8, 10)",1101010110100,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 7, 8, 10, 12)",1101010110101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 5, 7, 8, 10, 11)",1101010110110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 7, 8, 10, 11, 12)",1101010110111,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(0, 1, 3, 5, 7, 8, 9)",1101010111000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 7, 8, 9, 12)",1101010111001,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 5, 7, 8, 9, 11)",1101010111010,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 5, 7, 8, 9, 11, 12)",1101010111011,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 5, 7, 8, 9, 10)",1101010111100,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 5, 7, 8, 9, 10, 12)",1101010111101,9,0.7407407407407407,0.2592592592592593,0.09,0.34925925925925927
"(0, 1, 3, 5, 7, 8, 9, 10, 11)",1101010111110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 5, 7, 8, 9, 10, 11, 12)",1101010111111,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(0, 1, 3, 5, 6)",1101011000000,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(0, 1, 3, 5, 6, 12)",1101011000001,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(0, 1, 3, 5, 6, 11)",1101011000010,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(0, 1, 3, 5, 6, 11, 12)",1101011000011,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(0, 1, 3, 5, 6, 10)",1101011000100,6,0.6049382716049383,0.3950617283950617,0.06,0.4550617283950617
"(0, 1, 3, 5, 6, 10, 12)",1101011000101,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 5, 6, 10, 11)",1101011000110,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 6, 10, 11, 12)",1101011000111,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(0, 1, 3, 5, 6, 9)",1101011001000,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(0, 1, 3, 5, 6, 9, 12)",1101011001001,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(0, 1, 3, 5, 6, 9, 11)",1101011001010,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 5, 6, 9, 11, 12)",1101011001011,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(0, 1, 3, 5, 6, 9, 10)",1101011001100,7,0.7037037037037037,0.2962962962962963,0.07,0.3662962962962963
"(0, 1, 3, 5, 6, 9, 10, 12)",1101011001101,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(0, 1, 3, 5, 6, 9, 10, 11)",1101011001110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 6, 9, 10, 11, 12)",1101011001111,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(0, 1, 3, 5, 6, 8)",1101011010000,6,0.6666666666666666,0.33333333333333337,0.06,0.39333333333333337
"(0, 1, 3, 5, 6, 8, 12)",1101011010001,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 5, 6, 8, 11)",1101011010010,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(0, 1, 3, 5, 6, 8, 11, 12)",1101011010011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 5, 6, 8, 10)",1101011010100,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 5, 6, 8, 10, 12)",1101011010101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 6, 8, 10, 11)",1101011010110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 6, 8, 10, 11, 12)",1101011010111,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(0, 1, 3, 5, 6, 8, 9)",1101011011000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 6, 8, 9, 12)",1101011011001,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 5, 6, 8, 9, 11)",1101011011010,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 5, 6, 8, 9, 11, 12)",1101011011011,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(0, 1, 3, 5, 6, 8, 9, 10)",1101011011100,8,0.6790123456790124,0.32098765432098764,0.08,0.40098765432098765
"(0, 1, 3, 5, 6, 8, 9, 10, 12)",1101011011101,9,0.7283950617283951,0.2716049382716049,0.09,0.3616049382716049
"(0, 1, 3, 5, 6, 8, 9, 10, 11)",1101011011110,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 5, 6, 8, 9, 10, 11, 12)",1101011011111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 5, 6, 7)",1101011100000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 5, 6, 7, 12)",1101011100001,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 5, 6, 7, 11)",1101011100010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 5, 6, 7, 11, 12)",1101011100011,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(0, 1, 3, 5, 6, 7, 10)",1101011100100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 5, 6, 7, 10, 12)",1101011100101,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 5, 6, 7, 10, 11)",1101011100110,8,0.7283950617283951,0.2716049382716049,0.08,0.35160493827160494
"(0, 1, 3, 5, 6, 7, 10, 11, 12)",1101011100111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 5, 6, 7, 9)",1101011101000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(0, 1, 3, 5, 6, 7, 9, 12)",1101011101001,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 5, 6, 7, 9, 11)",1101011101010,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(0, 1, 3, 5, 6, 7, 9, 11, 12)",1101011101011,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(0, 1, 3, 5, 6, 7, 9, 10)",1101011101100,8,0.6790123456790124,0.32098765432098764,0.08,0.40098765432098765
"(0, 1, 3, 5, 6, 7, 9, 10, 12)",1101011101101,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 5, 6, 7, 9, 10, 11)",1101011101110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 5, 6, 7, 9, 10, 11, 12)",1101011101111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 5, 6, 7, 8)",1101011110000,7,0.7037037037037037,0.2962962962962963,0.07,0.3662962962962963
"(0, 1, 3, 5, 6, 7, 8, 12)",1101011110001,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 5, 6, 7, 8, 11)",1101011110010,8,0.7160493827160493,0.28395061728395066,0.08,0.3639506172839507
"(0, 1, 3, 5, 6, 7, 8, 11, 12)",1101011110011,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 5, 6, 7, 8, 10)",1101011110100,8,0.7037037037037037,0.2962962962962963,0.08,0.3762962962962963
"(0, 1, 3, 5, 6, 7, 8, 10, 12)",1101011110101,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(0, 1, 3, 5, 6, 7, 8, 10, 11)",1101011110110,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 5, 6, 7, 8, 10, 11, 12)",1101011110111,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(0, 1, 3, 5, 6, 7, 8, 9)",1101011111000,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 5, 6, 7, 8, 9, 12)",1101011111001,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 5, 6, 7, 8, 9, 11)",1101011111010,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(0, 1, 3, 5, 6, 7, 8, 9, 11, 12)",1101011111011,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(0, 1, 3, 5, 6, 7, 8, 9, 10)",1101011111100,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 12)",1101011111101,10,0.7901234567901234,0.2098765432098766,0.1,0.30987654320987656
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 11)",1101011111110,10,0.7654320987654321,0.23456790123456794,0.1,0.3345679012345679
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12)",1101011111111,11,0.8148148148148148,0.18518518518518523,0.11,0.2951851851851852
"(0, 1, 3, 4)",1101100000000,4,0.6419753086419753,0.3580246913580247,0.04,0.3980246913580247
"(0, 1, 3, 4, 12)",1101100000001,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(0, 1, 3, 4, 11)",1101100000010,5,0.7037037037037037,0.2962962962962963,0.05,0.34629629629629627
"(0, 1, 3, 4, 11, 12)",1101100000011,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(0, 1, 3, 4, 10)",1101100000100,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(0, 1, 3, 4, 10, 12)",1101100000101,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(0, 1, 3, 4, 10, 11)",1101100000110,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 4, 10, 11, 12)",1101100000111,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(0, 1, 3, 4, 9)",1101100001000,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(0, 1, 3, 4, 9, 12)",1101100001001,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(0, 1, 3, 4, 9, 11)",1101100001010,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(0, 1, 3, 4, 9, 11, 12)",1101100001011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(0, 1, 3, 4, 9, 10)",1101100001100,6,0.6419753086419753,0.3580246913580247,0.06,0.4180246913580247
"(0, 1, 3, 4, 9, 10, 12)",1101100001101,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 9, 10, 11)",1101100001110,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 9, 10, 11, 12)",1101100001111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 8)",1101100010000,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(0, 1, 3, 4, 8, 12)",1101100010001,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(0, 1, 3, 4, 8, 11)",1101100010010,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 4, 8, 11, 12)",1101100010011,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 8, 10)",1101100010100,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(0, 1, 3, 4, 8, 10, 12)",1101100010101,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 8, 10, 11)",1101100010110,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 8, 10, 11, 12)",1101100010111,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 8, 9)",1101100011000,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(0, 1, 3, 4, 8, 9, 12)",1101100011001,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 4, 8, 9, 11)",1101100011010,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 4, 8, 9, 11, 12)",1101100011011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(0, 1, 3, 4, 8, 9, 10)",1101100011100,7,0.691358024691358,0.308641975308642,0.07,0.378641975308642
"(0, 1, 3, 4, 8, 9, 10, 12)",1101100011101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 8, 9, 10, 11)",1101100011110,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 8, 9, 10, 11, 12)",1101100011111,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(0, 1, 3, 4, 7)",1101100100000,5,0.6666666666666666,0.33333333333333337,0.05,0.38333333333333336
"(0, 1, 3, 4, 7, 12)",1101100100001,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(0, 1, 3, 4, 7, 11)",1101100100010,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 4, 7, 11, 12)",1101100100011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(0, 1, 3, 4, 7, 10)",1101100100100,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(0, 1, 3, 4, 7, 10, 12)",1101100100101,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 4, 7, 10, 11)",1101100100110,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 4, 7, 10, 11, 12)",1101100100111,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 7, 9)",1101100101000,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(0, 1, 3, 4, 7, 9, 12)",1101100101001,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(0, 1, 3, 4, 7, 9, 11)",1101100101010,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(0, 1, 3, 4, 7, 9, 11, 12)",1101100101011,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(0, 1, 3, 4, 7, 9, 10)",1101100101100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 4, 7, 9, 10, 12)",1101100101101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 7, 9, 10, 11)",1101100101110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 7, 9, 10, 11, 12)",1101100101111,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(0, 1, 3, 4, 7, 8)",1101100110000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(0, 1, 3, 4, 7, 8, 12)",1101100110001,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 7, 8, 11)",1101100110010,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(0, 1, 3, 4, 7, 8, 11, 12)",1101100110011,8,0.8395061728395061,0.16049382716049387,0.08,0.2404938271604939
"(0, 1, 3, 4, 7, 8, 10)",1101100110100,7,0.6790123456790124,0.32098765432098764,0.07,0.39098765432098764
"(0, 1, 3, 4, 7, 8, 10, 12)",1101100110101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(0, 1, 3, 4, 7, 8, 10, 11)",1101100110110,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(0, 1, 3, 4, 7, 8, 10, 11, 12)",1101100110111,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 7, 8, 9)",1101100111000,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(0, 1, 3, 4, 7, 8, 9, 12)",1101100111001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 7, 8, 9, 11)",1101100111010,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(0, 1, 3, 4, 7, 8, 9, 11, 12)",1101100111011,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(0, 1, 3, 4, 7, 8, 9, 10)",1101100111100,8,0.7160493827160493,0.28395061728395066,0.08,0.3639506172839507
"(0, 1, 3, 4, 7, 8, 9, 10, 12)",1101100111101,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(0, 1, 3, 4, 7, 8, 9, 10, 11)",1101100111110,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(0, 1, 3, 4, 7, 8, 9, 10, 11, 12)",1101100111111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(0, 1, 3, 4, 6)",1101101000000,5,0.6296296296296297,0.37037037037037035,0.05,0.42037037037037034
"(0, 1, 3, 4, 6, 12)",1101101000001,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(0, 1, 3, 4, 6, 11)",1101101000010,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(0, 1, 3, 4, 6, 11, 12)",1101101000011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(0, 1, 3, 4, 6, 10)",1101101000100,6,0.6419753086419753,0.3580246913580247,0.06,0.4180246913580247
"(0, 1, 3, 4, 6, 10, 12)",1101101000101,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(0, 1, 3, 4, 6, 10, 11)",1101101000110,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(0, 1, 3, 4, 6, 10, 11, 12)",1101101000111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
